date,category,issue,name,price
2016-12-21,MERCHANDISE,JUL168372,POP BRAVEHEART WILLIAM WALLACE VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,AUG169448,POP BTAS JOKER VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168200,POP CONAN THE BARBARIAN CONAN VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,JUL168477,POP CONAN THE BARBARIAN CONAN WARPAINT PX VINYL FIGURE (C: 1,$10.99
2016-12-21,MERCHANDISE,SEP168201,POP COWBOY BEBOP ED VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168202,POP COWBOY BEBOP FAYE VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,AUG169451,POP DISNEY A BUGS LIFE FLIK VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,AUG168245,POP DISNEY PRINCESS & THE FROG TIANA VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,JUL168562,POP FIVE NIGHTS AT FREDDYS SPRING TRAP VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168255,POP GILMORE GIRLS LORELAI VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168256,POP GILMORE GIRLS RORY VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168257,POP GILMORE GIRLS SOOKIE VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168301,POP HARRY POTTER DOLORES UMBRIDGE VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168303,POP HARRY POTTER GEORGE WEASLEY VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168304,POP HARRY POTTER HARRY W/ PROPHECY VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168305,POP HARRY POTTER LUCIUS MALFOY VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168307,POP HARRY POTTER MINERVA MCGONAGALL VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,JUL168194,POP HEROES BATGIRL 2016 VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,AUG169115,POP IZOMBIE OLIVIA MOORE W/GLASSES VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,JUN168251,POP MARVEL DEADPOOL REGULAR PLUSH (C: 1-1-1),$10.99
2016-12-21,MERCHANDISE,AUG169507,POP MONSTER HIGH DRACULAURA VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,AUG169509,POP MONSTER HIGH LAGOONA BLUE VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,SEP168205,POP RED SONJA VINYL FIGURE (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,AUG168970,POP STAR WARS REBELS SABINE VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,AUG168982,POP TITANFALL 2 BLISK & LEGION 6IN VINYL FIG (C: 1-1-1),$24.99
2016-12-21,MERCHANDISE,AUG168983,POP TITANFALL 2 JACK & BT 6IN VINYL FIG (C: 1-1-1),$24.99
2016-12-21,MERCHANDISE,JUN169231,POP TWILIGHT JACOB SHIRTLESS VINYL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,JAN168355,PREDATOR CONCRETE JUNGLE ULT SCARFACE 7IN AF (C: 1-1-2),$29.99
2016-12-21,MERCHANDISE,APR168826,ROBOT SPIRITS MPP INGRAM 1 FIG (NET) (C: 1-1-2),$69.99
2016-12-21,MERCHANDISE,APR168827,ROBOT SPIRITS MSG MSM-07S ZGOK CHAR CUSTOM ANIME VER (NET) (,$59.99
2016-12-21,MERCHANDISE,AUG169117,ROCK CANDY MARVEL CAPTAIN MARVEL FIG (C: 1-1-2),$10.99
2016-12-21,MERCHANDISE,APR168182,SAILOR MOON MINI COMPACT MASCOT CHARM DIS (NET) (C: 1-1-2),$8.00
2016-12-21,MERCHANDISE,APR168891,SAILOR MOON PETIT CHARA SAILOR MOON FIG SUPERS VER (C: 1-1-2,$56.99
2016-12-21,MERCHANDISE,MAR168631,SHIRO NEKO PROJECT MIRA FENRIETTA NENDOROID (C: 1-1-2),$49.99
2016-12-21,MERCHANDISE,NOV152108,SPIDER-MAN I AM MILES MORALES SWEATER LG (C: 1-1-0),$55.00
2016-12-21,MERCHANDISE,NOV152107,SPIDER-MAN I AM MILES MORALES SWEATER MED (C: 1-1-0),$55.00
2016-12-21,MERCHANDISE,NOV152106,SPIDER-MAN I AM MILES MORALES SWEATER SM (C: 1-1-0),$55.00
2016-12-21,MERCHANDISE,NOV152109,SPIDER-MAN I AM MILES MORALES SWEATER XL (C: 1-1-0),$55.00
2016-12-21,MERCHANDISE,NOV152110,SPIDER-MAN I AM MILES MORALES SWEATER XXL (C: 1-1-0),$55.00
2016-12-21,MERCHANDISE,SEP168608,STAR TREK 50TH ANNIVERSARY ENAMEL COLLECTOR PIN BMB DISP (C:,$4.95
2016-12-21,MERCHANDISE,OCT168121,STAR TREK KLINGON STOP TALKING DRINK STEEL MUG (C: 1-1-0),$19.00
2016-12-21,MERCHANDISE,MAY162393,STAR TREK SELECT KHAN AF (C: 1-1-2),$24.99
2016-12-21,MERCHANDISE,JUL162638,STAR TREK STARSHIPS FIG MAG #80 FEDERATION SCOUT SHIP (C: 0-,$21.95
2016-12-21,MERCHANDISE,NOV158165,STAR WARS IMPERIAL SHADOW STORMTROOPER HELMET (NET) (C: 1-1-,$PI
2016-12-21,MERCHANDISE,JUL162333,SUICIDE SQUAD BELLE REVE WALL PX HEATHER T/S LG (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,JUL162332,SUICIDE SQUAD BELLE REVE WALL PX HEATHER T/S MED (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,JUL162331,SUICIDE SQUAD BELLE REVE WALL PX HEATHER T/S SM (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,JUL162334,SUICIDE SQUAD BELLE REVE WALL PX HEATHER T/S XL (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,JUL162335,SUICIDE SQUAD BELLE REVE WALL PX HEATHER T/S XXL (C: 1-1-1),$21.99
2016-12-21,MERCHANDISE,AUG162521,SUICIDE SQUAD HARLEY SHATTER BLK T/S LG (C: 1-1-1),$17.99
2016-12-21,MERCHANDISE,AUG162520,SUICIDE SQUAD HARLEY SHATTER BLK T/S MED (C: 1-1-1),$17.99
2016-12-21,MERCHANDISE,AUG162519,SUICIDE SQUAD HARLEY SHATTER BLK T/S SM (C: 1-1-1),$17.99
2016-12-21,MERCHANDISE,AUG162522,SUICIDE SQUAD HARLEY SHATTER BLK T/S XL (C: 1-1-1),$17.99
2016-12-21,MERCHANDISE,AUG162523,SUICIDE SQUAD HARLEY SHATTER BLK T/S XXL (C: 1-1-1),$20.99
2016-12-21,MERCHANDISE,JUL162328,SUICIDE SQUAD TASK FORCE SHIELD PX MILITARY GREEN T/S LG (C:,$18.99
2016-12-21,MERCHANDISE,JUL162327,SUICIDE SQUAD TASK FORCE SHIELD PX MILITARY GREEN T/S MED (C,$18.99
2016-12-21,MERCHANDISE,JUL162326,SUICIDE SQUAD TASK FORCE SHIELD PX MILITARY GREEN T/S SM (C:,$18.99
2016-12-21,MERCHANDISE,JUL162329,SUICIDE SQUAD TASK FORCE SHIELD PX MILITARY GREEN T/S XL (C:,$18.99
2016-12-21,MERCHANDISE,JUL162330,SUICIDE SQUAD TASK FORCE SHIELD PX MILITARY GREEN T/S XXL (C,$21.99
2016-12-21,MERCHANDISE,SEP162483,SUPER MARIO WEAPONS OF CHOICE BLK T/S LG (C: 1-1-1),$19.99
2016-12-21,MERCHANDISE,SEP162482,SUPER MARIO WEAPONS OF CHOICE BLK T/S MED (C: 1-1-1),$19.99
2016-12-21,MERCHANDISE,SEP162481,SUPER MARIO WEAPONS OF CHOICE BLK T/S SM (C: 1-1-1),$19.99
2016-12-21,MERCHANDISE,SEP162484,SUPER MARIO WEAPONS OF CHOICE BLK T/S XL (C: 1-1-1),$19.99
2016-12-21,MERCHANDISE,SEP162485,SUPER MARIO WEAPONS OF CHOICE BLK T/S XXL (C: 1-1-1),$21.99
2016-12-21,MERCHANDISE,AUG169247,SW R1 BIG FIGS 20IN SCALE AF ASST 201602 (Net) (C: 1-1-2),$PI
2016-12-21,MERCHANDISE,AUG168114,TERMINATOR 2 ULTIMATE T-1000 7IN AF (C: 1-1-1),$26.99
2016-12-21,MERCHANDISE,MAR168772,THEY LIVE HILLARY CLINTON MASK (C: 0-1-2),$69.99
2016-12-21,MERCHANDISE,NOV162644,TLS X TRANSFORMERS ACT VINYL 12PC BMB DIS WV 3 (C: 1-1-2),$12.99
2016-12-21,MERCHANDISE,AUG169318,VOLTRON LEGENDARY DEF ELECTRONIC ROLEPLAY CS (NET) (C: 1-1-2,$PI
2016-12-21,MERCHANDISE,AUG169319,VOLTRON LEGENDARY DEF LEG BLACK LION FIG CS (NET) (C: 1-1-1),$PI
2016-12-21,MERCHANDISE,AUG169321,VOLTRON LEGENDARY DEF LEG LION FIG ASST (NET) (C: 1-1-1),$PI
2016-12-21,MERCHANDISE,AUG169322,VOLTRON LEGENDARY DEFENDER 5IN SCALE AF ASST (NET) (C: 1-1-2,$PI
2016-12-21,MERCHANDISE,AUG168047,WALKING DEAD EENY MEENY MINEY MOE BLK T/S LG (C: 1-1-0),$16.99
2016-12-21,MERCHANDISE,AUG168046,WALKING DEAD EENY MEENY MINEY MOE BLK T/S MED (C: 1-1-0),$16.99
2016-12-21,MERCHANDISE,AUG168045,WALKING DEAD EENY MEENY MINEY MOE BLK T/S SM (C: 1-1-0),$16.99
2016-12-21,MERCHANDISE,AUG168048,WALKING DEAD EENY MEENY MINEY MOE BLK T/S XL (C: 1-1-0),$16.99
2016-12-21,MERCHANDISE,AUG168049,WALKING DEAD EENY MEENY MINEY MOE BLK T/S XXL (C: 1-1-0),$18.99
2016-12-21,MERCHANDISE,AUG168836,WALKING DEAD IN LUCILLE WE TRUST SAND T/S LG (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,AUG168835,WALKING DEAD IN LUCILLE WE TRUST SAND T/S MED (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,AUG168834,WALKING DEAD IN LUCILLE WE TRUST SAND T/S SM (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,AUG168837,WALKING DEAD IN LUCILLE WE TRUST SAND T/S XL (C: 1-1-1),$18.99
2016-12-21,MERCHANDISE,AUG168838,WALKING DEAD IN LUCILLE WE TRUST SAND T/S XXL (C: 1-1-1),$22.99
2016-12-21,MERCHANDISE,AUG168839,WALKING DEAD IN LUCILLE WE TRUST SAND T/S XXXL (C: 1-1-1),$22.99
2016-12-28,DARK HORSE COMICS,AUG160114,(USE MAR178639) BLADE OF IMMORTAL OMNIBUS TP VOL 01 (MR) (C:,$19.99
2016-12-28,DARK HORSE COMICS,OCT160022,ALIENS DEFIANCE #8,$3.99
2016-12-28,DARK HORSE COMICS,OCT160019,ALIENS VS PREDATOR LIFE AND DEATH #1 MAIN PALUMBO CVR,$3.99
2016-12-28,DARK HORSE COMICS,OCT160020,ALIENS VS PREDATOR LIFE AND DEATH #1 VAR TENG CVR,$3.99
2016-12-28,DARK HORSE COMICS,AUG168422,ART OF GEARS OF WAR 4 HC (C: 0-1-2),$49.99
2016-12-28,DARK HORSE COMICS,AUG160020,BTVS ADULT COLORING BOOK TP,$14.99
2016-12-28,DARK HORSE COMICS,OCT160067,HARROW COUNTY #19,$3.99
2016-12-28,DARK HORSE COMICS,OCT160054,SERENITY NO POWER IN THE VERSE #3 (OF 6) JEANTY VAR,$3.99
2016-12-28,DARK HORSE COMICS,OCT160053,SERENITY NO POWER IN THE VERSE #3 (OF 6) MAIN,$3.99
2016-12-28,DARK HORSE COMICS,AUG160060,SMITE THE PANTHEON WAR TP (C: 0-1-2),$14.99
2016-12-28,DARK HORSE COMICS,OCT160071,TARZAN ON THE PLANET OF THE APES #4 (OF 5),$3.99
2016-12-28,DARK HORSE COMICS,SEP160137,WITCHER 3 WILD HUNT WOLF WALL SCULPTURE (C: 0-1-2),$49.99
2016-12-28,DARK HORSE COMICS,OCT160063,WITCHFINDER CITY OF THE DEAD #5,$3.99
2016-12-28,DC COMICS,SEP160340,52 TP VOL 02,$34.99
2016-12-28,DC COMICS,OCT160158,ACTION COMICS #970,$2.99
2016-12-28,DC COMICS,OCT160159,ACTION COMICS #970 VAR ED,$2.99
2016-12-28,DC COMICS,OCT160160,ALL STAR BATMAN #5,$4.99
2016-12-28,DC COMICS,OCT160161,ALL STAR BATMAN #5 JOCK VAR ED,$4.99
2016-12-28,DC COMICS,OCT160162,ALL STAR BATMAN #5 SHALVEY VAR ED,$4.99
2016-12-28,DC COMICS,OCT160169,BATGIRL #6,$2.99
2016-12-28,DC COMICS,OCT160170,BATGIRL #6 VAR ED,$2.99
2016-12-28,DC COMICS,MAR160314,BATMAN ANIMATED SERIES NBA HARLEY QUINN AF,$28.00
2016-12-28,DC COMICS,OCT160167,BATMAN BEYOND #3,$2.99
2016-12-28,DC COMICS,OCT160168,BATMAN BEYOND #3 VAR ED,$2.99
2016-12-28,DC COMICS,SEP160339,BIRDS OF PREY TP VOL 03,$19.99
2016-12-28,DC COMICS,OCT160177,BLUE BEETLE #4,$2.99
2016-12-28,DC COMICS,OCT160178,BLUE BEETLE #4 VAR ED,$2.99
2016-12-28,DC COMICS,OCT160320,CLEAN ROOM #15 (MR),$3.99
2016-12-28,DC COMICS,SEP160367,CLEAN ROOM TP VOL 02 EXILE (MR),$14.99
2016-12-28,DC COMICS,OCT160259,DARK KNIGHT III MASTER RACE #7 (OF 8) (RES),$5.99
2016-12-28,DC COMICS,OCT160260,DARK KNIGHT III MASTER RACE #7 (OF 8) BURNHAM VAR ED (RES),$5.99
2016-12-28,DC COMICS,OCT160262,DARK KNIGHT III MASTER RACE #7 (OF 8) CHAYKIN VAR ED (RES),$5.99
2016-12-28,DC COMICS,OCT160261,DARK KNIGHT III MASTER RACE #7 (OF 8) JANSON VAR ED (RES),$5.99
2016-12-28,DC COMICS,OCT160264,DARK KNIGHT III MASTER RACE #7 (OF 8) LEE VAR ED (RES),$5.99
2016-12-28,DC COMICS,OCT160263,DARK KNIGHT III MASTER RACE #7 (OF 8) MILLER VAR ED (RES),$5.99
2016-12-28,DC COMICS,JUL160449,DC DESIGNER SER THE FLASH BY FRANCIS MANAPUL STATUE,$130.00
2016-12-28,DC COMICS,OCT160185,DEATHSTROKE #9,$2.99
2016-12-28,DC COMICS,OCT160186,DEATHSTROKE #9 VAR ED,$2.99
2016-12-28,DC COMICS,OCT160189,DETECTIVE COMICS #947,$2.99
2016-12-28,DC COMICS,OCT160190,DETECTIVE COMICS #947 VAR ED,$2.99
2016-12-28,DC COMICS,OCT160193,FLASH #13,$2.99
2016-12-28,DC COMICS,OCT160194,FLASH #13 VAR ED,$2.99
2016-12-28,DC COMICS,OCT160322,FROSTBITE #4 (OF 6) (MR),$3.99
2016-12-28,DC COMICS,OCT160278,FUTURE QUEST #8,$3.99
2016-12-28,DC COMICS,OCT160279,FUTURE QUEST #8 VAR ED,$3.99
2016-12-28,DC COMICS,OCT160205,HAL JORDAN AND THE GREEN LANTERN CORPS #11,$2.99
2016-12-28,DC COMICS,OCT160206,HAL JORDAN AND THE GREEN LANTERN CORPS #11 VAR ED,$2.99
2016-12-28,DC COMICS,JUN160299,HARLEYS LITTLE BLACK BOOK #5,$4.99
2016-12-28,DC COMICS,OCT160211,HELLBLAZER #5,$2.99
2016-12-28,DC COMICS,OCT160212,HELLBLAZER #5 VAR ED,$2.99
2016-12-28,DC COMICS,SEP160345,JLA TP VOL 09,$29.99
2016-12-28,DC COMICS,OCT160150,JUSTICE LEAGUE SUICIDE SQUAD #2 (OF 6),$3.99
2016-12-28,DC COMICS,OCT160151,JUSTICE LEAGUE SUICIDE SQUAD #2 (OF 6) CONNER VAR ED,$3.99
2016-12-28,DC COMICS,OCT160152,JUSTICE LEAGUE SUICIDE SQUAD #2 (OF 6) DODSON VAR ED,$3.99
2016-12-28,DC COMICS,SEP160352,METAMORPHO TWO WORLDS ONE DESTINY TP,$14.99
2016-12-28,DC COMICS,OCT160249,MOTHER PANIC #2 (MR),$3.99
2016-12-28,DC COMICS,OCT160250,MOTHER PANIC #2 VAR ED (MR),$3.99
2016-12-28,DC COMICS,SEP160370,SANDMAN MYSTERY THEATRE TP BOOK 02 (MR),$29.99
2016-12-28,DC COMICS,OCT160284,SCOOBY DOO TEAM UP #21,$2.99
2016-12-28,DC COMICS,SEP160354,SECRET SIX TP VOL 02 THE GAUNTLET,$16.99
2016-12-28,DC COMICS,OCT160273,SIXPACK & DOGWELDER HARD-TRAVELIN HEROZ #5 (OF 6),$3.99
2016-12-28,DC COMICS,OCT160282,SUPER POWERS #2 (OF 6),$2.99
2016-12-28,DC COMICS,OCT160256,SUPERGIRL BEING SUPER #1 (OF 4),$5.99
2016-12-28,DC COMICS,OCT160233,TEEN TITANS #3,$2.99
2016-12-28,DC COMICS,OCT160234,TEEN TITANS #3 VAR ED,$2.99
2016-12-28,DC COMICS,OCT160235,TITANS #6,$2.99
2016-12-28,DC COMICS,OCT160236,TITANS #6 VAR ED,$2.99
2016-12-28,DC COMICS,OCT160275,VIGILANTE SOUTHLAND #3 (OF 6),$3.99
2016-12-28,DC COMICS,OCT160241,WONDER WOMAN #13,$2.99
2016-12-28,DC COMICS,OCT160242,WONDER WOMAN #13 VAR ED,$2.99
2016-12-28,IDW PUBLISHING,OCT160394,GI JOE (2016) #1,$3.99
2016-12-28,IDW PUBLISHING,OCT160396,GI JOE (2016) #1 BLANK SKETCH CVR,$3.99
2016-12-28,IDW PUBLISHING,OCT160400,GI JOE (2016) #1 MICRO COMIC VAR,$4.99
2016-12-28,IDW PUBLISHING,OCT160395,GI JOE (2016) #1 SUBSCRIPTION VAR A,$3.99
2016-12-28,IDW PUBLISHING,OCT160480,LOVE IS LOVE GN,$9.99
2016-12-28,IDW PUBLISHING,OCT160415,MASK MOBILE ARMORED STRIKE KOMMAND #2,$3.99
2016-12-28,IDW PUBLISHING,OCT160416,MASK MOBILE ARMORED STRIKE KOMMAND #2 SUB VAR A,$3.99
2016-12-28,IDW PUBLISHING,OCT160417,MASK MOBILE ARMORED STRIKE KOMMAND #2 SUB VAR B,$3.99
2016-12-28,IDW PUBLISHING,OCT160419,ROM #6,$3.99
2016-12-28,IDW PUBLISHING,OCT160420,ROM #6 SUBSCRIPTION VAR A,$3.99
2016-12-28,IDW PUBLISHING,OCT160421,ROM #6 SUBSCRIPTION VAR B,$3.99
2016-12-28,IDW PUBLISHING,OCT160422,ROM #6 SUBSCRIPTION VAR C,$3.99
2016-12-28,IDW PUBLISHING,SEP160448,STAR TREK CLASSIC UK COMICS HC VOL 02,$49.99
2016-12-28,IDW PUBLISHING,OCT160550,STARFALL BOARD GAME (C: 0-1-2),$29.99
2016-12-28,IDW PUBLISHING,SEP160395,TMNT ULTIMATE COMIC ART POSTER BOOK TP,$19.99
2016-12-28,IDW PUBLISHING,OCT160412,TRANSFORMERS TILL ALL ARE ONE #6,$3.99
2016-12-28,IDW PUBLISHING,OCT160413,TRANSFORMERS TILL ALL ARE ONE #6 SUBSCRIPTION VAR,$3.99
2016-12-28,IDW PUBLISHING,OCT160465,X-FILES (2016) #9,$3.99
2016-12-28,IDW PUBLISHING,OCT160466,X-FILES (2016) #9 SUBSCRIPTION VAR,$3.99
2016-12-28,IMAGE COMICS,OCT160634,(USE NOV168640) SAGA #41 (MR),$2.99
2016-12-28,IMAGE COMICS,OCT160602,AD AFTER DEATH BOOK 02 (OF 3),$5.99
2016-12-28,IMAGE COMICS,OCT160712,BLACK SCIENCE LTD ED STATUE (C: 0-1-2),$149.99
2016-12-28,IMAGE COMICS,OCT160561,CYBERFORCE ARTIFACTS #0,$3.99
2016-12-28,IMAGE COMICS,OCT160578,DEADLY CLASS #25 (MR),$3.99
2016-12-28,IMAGE COMICS,OCT160571,EAST OF WEST #30,$3.99
2016-12-28,IMAGE COMICS,SEP160724,ELEPHANTMEN #74 (MR),$3.99
2016-12-28,IMAGE COMICS,OCT160713,IMAGE PLUS #9 (WALKING DEAD HERES NEGAN PT 9) (NET) (MR),$1.99
2016-12-28,IMAGE COMICS,OCT160621,MONSTRESS #9 (MR),$3.99
2016-12-28,IMAGE COMICS,OCT160633,ROMULUS #3 (MR),$3.99
2016-12-28,IMAGE COMICS,OCT168988,SEVEN TO ETERNITY #2 3RD PTG,$3.99
2016-12-28,IMAGE COMICS,OCT168989,SEVEN TO ETERNITY #3 2ND PTG,$3.99
2016-12-28,IMAGE COMICS,OCT160635,SEVEN TO ETERNITY #4 CVR A OPENA & HOLLINGSWORTH,$3.99
2016-12-28,IMAGE COMICS,OCT160636,SEVEN TO ETERNITY #4 CVR B TOCCHINI,$3.99
2016-12-28,IMAGE COMICS,OCT160637,SEX #34 (MR),$3.99
2016-12-28,IMAGE COMICS,OCT160596,SHUTTER #25 (MR),$3.99
2016-12-28,IMAGE COMICS,SEP168121,SHUTTER #25 25TH ANNV VAR,$3.99
2016-12-28,IMAGE COMICS,SEP160755,SNOTGIRL #5 CVR A HUNG,$2.99
2016-12-28,IMAGE COMICS,SEP160756,SNOTGIRL #5 CVR B OMALLEY & FISCHER,$2.99
2016-12-28,IMAGE COMICS,OCT160645,SURGEON X #4 (MR),$3.99
2016-12-28,IMAGE COMICS,OCT160650,WAYWARD #19 CVR A CUMMINGS & BONVILLAIN (MR),$3.99
2016-12-28,IMAGE COMICS,OCT160651,WAYWARD #19 CVR B SUPERLOG (MR),$3.99
2016-12-28,MARVEL COMICS,OCT168630,AMAZING SPIDER-MAN #21 2ND PTG ALEX ROSS VAR,$3.99
2016-12-28,MARVEL COMICS,OCT168094,AMAZING SPIDER-MAN RENEW YOUR VOWS #1 2ND PTG STEGMAN VAR NO,$4.99
2016-12-28,MARVEL COMICS,OCT168095,AVENGERS #1.1 2ND PTG KITSON VAR NOW,$3.99
2016-12-28,MARVEL COMICS,OCT161020,AVENGERS ENDLESS WARTIME TP,$19.99
2016-12-28,MARVEL COMICS,OCT168631,BLACK PANTHER #8 2ND PTG STELFREEZE VAR,$3.99
2016-12-28,MARVEL COMICS,OCT160913,BLACK PANTHER #9,$3.99
2016-12-28,MARVEL COMICS,OCT160914,BLACK PANTHER #9 RIVERA CONNECTING E VAR,$3.99
2016-12-28,MARVEL COMICS,OCT168096,BLACK PANTHER WORLD OF WAKANDA #1 2ND PTG RICHARDSON VAR NOW,$4.99
2016-12-28,MARVEL COMICS,OCT160951,BLACK WIDOW #9,$3.99
2016-12-28,MARVEL COMICS,OCT168097,CAPTAIN AMERICA STEVE ROGERS #7 2ND PTG HANS VAR NOW,$3.99
2016-12-28,MARVEL COMICS,OCT160879,CAPTAIN AMERICA STEVE ROGERS #8,$3.99
2016-12-28,MARVEL COMICS,OCT160895,CARNAGE #15,$3.99
2016-12-28,MARVEL COMICS,SEP161000,CIVIL WAR II #8 (OF 8),$4.99
2016-12-28,MARVEL COMICS,SEP161003,CIVIL WAR II #8 (OF 8) C VAR,$4.99
2016-12-28,MARVEL COMICS,SEP161004,CIVIL WAR II #8 (OF 8) CASSADAY VAR,$4.99
2016-12-28,MARVEL COMICS,SEP161001,CIVIL WAR II #8 (OF 8) CHO VAR,$4.99
2016-12-28,MARVEL COMICS,SEP161002,CIVIL WAR II #8 (OF 8) NOTO VAR,$4.99
2016-12-28,MARVEL COMICS,OCT168099,CLONE CONSPIRACY #2 (OF 5) 2ND PTG DELLOTTO VAR,$3.99
2016-12-28,MARVEL COMICS,OCT160967,DEADPOOL TOO SOON #3 (OF 4),$4.99
2016-12-28,MARVEL COMICS,OCT160921,DOCTOR STRANGE SORCERERS SUPREME #3,$3.99
2016-12-28,MARVEL COMICS,OCT160971,ENCHANTED TIKI ROOM #3 (OF 5),$3.99
2016-12-28,MARVEL COMICS,OCT160974,ENCHANTED TIKI ROOM #3 (OF 5) CHRISTOPHER ACTION FIGURE VAR,$3.99
2016-12-28,MARVEL COMICS,OCT160973,ENCHANTED TIKI ROOM #3 (OF 5) GRANDT CONNECTION VAR,$3.99
2016-12-28,MARVEL COMICS,OCT160719,EXTRAORDINARY X-MEN #17 IVX,$3.99
2016-12-28,MARVEL COMICS,OCT160933,GHOST RIDER #2,$3.99
2016-12-28,MARVEL COMICS,OCT160881,GREAT LAKES AVENGERS #3,$3.99
2016-12-28,MARVEL COMICS,SEP161102,GUIDE MARVEL UNIV AGENTS SHIELD SEASON 3 CARTER SEASON 2,$3.99
2016-12-28,MARVEL COMICS,OCT161033,HEROES POWER WOMEN MARVEL ALL NEW MARVEL TREASURY ED TP,$15.99
2016-12-28,MARVEL COMICS,OCT160788,HULK #1 NOW,$3.99
2016-12-28,MARVEL COMICS,OCT168632,INFAMOUS IRON MAN #2 2ND PTG MALEEV VAR,$3.99
2016-12-28,MARVEL COMICS,OCT160853,INFAMOUS IRON MAN #3,$3.99
2016-12-28,MARVEL COMICS,OCT168098,INVINCIBLE IRON MAN #1 2ND PTG CASELLI VAR NOW,$3.99
2016-12-28,MARVEL COMICS,OCT161021,INVINCIBLE IRON MAN TP VOL 01 REBOOT,$17.99
2016-12-28,MARVEL COMICS,OCT168633,JESSICA JONES #2 2ND PTG MACK VAR,$3.99
2016-12-28,MARVEL COMICS,OCT160993,MARVEL UNIVERSE ULT SPIDER-MAN VS SINISTER SIX #6,$2.99
2016-12-28,MARVEL COMICS,OCT160970,MAX RIDE FINAL FLIGHT #4 (OF 5),$3.99
2016-12-28,MARVEL COMICS,OCT160873,MIGHTY THOR #14,$3.99
2016-12-28,MARVEL COMICS,OCT160944,MOON GIRL AND DEVIL DINOSAUR #14,$3.99
2016-12-28,MARVEL COMICS,OCT161012,MOON GIRL AND DEVIL DINOSAUR TP VOL 02 COSMIC COOTIES,$17.99
2016-12-28,MARVEL COMICS,AUG161006,NEW AVENGERS AIM TP VOL 03 CIVIL WAR II,$19.99
2016-12-28,MARVEL COMICS,OCT161019,NIGHTHAWK TP HATE MAKES HATE,$17.99
2016-12-28,MARVEL COMICS,OCT161013,NOVA HUMAN ROCKET TP VOL 02 AFTERBURN,$15.99
2016-12-28,MARVEL COMICS,OCT160848,PROWLER #3 CC,$3.99
2016-12-28,MARVEL COMICS,OCT160824,ROCKET RACCOON #1 NOW,$3.99
2016-12-28,MARVEL COMICS,OCT160888,SPIDER-MAN #11,$3.99
2016-12-28,MARVEL COMICS,OCT160887,SPIDER-MAN DEADPOOL #12,$3.99
2016-12-28,MARVEL COMICS,OCT160891,SPIDER-WOMAN #14,$3.99
2016-12-28,MARVEL COMICS,OCT161007,SPIDER-WOMAN TP VOL 02 SHIFTING GEARS CIVIL WAR II,$15.99
2016-12-28,MARVEL COMICS,OCT161010,SPIDEY TP VOL 02 AFTER SCHOOL SPECIAL,$17.99
2016-12-28,MARVEL COMICS,OCT160988,STAR WARS #26,$3.99
2016-12-28,MARVEL COMICS,OCT161017,STAR WARS LEGENDS EPIC COLLECTION CLONE WARS TP VOL 01,$39.99
2016-12-28,MARVEL COMICS,OCT168634,THANOS #1 2ND PTG DEODATO VAR NOW,$3.99
2016-12-28,MARVEL COMICS,OCT160936,THUNDERBOLTS #8,$3.99
2016-12-28,MARVEL COMICS,OCT161014,THUNDERBOLTS TP VOL 01 THERE IS NO HIGH ROAD,$17.99
